Time, Probe1 ºF, Probe 2 ºF, Probe 3 ºF, Probe 4 ºF
Sep 8  2019  12:02:51 PM,165.8, No Probe, No Probe,239.9
Sep 8  2019  12:03:01 PM,165.8, No Probe, No Probe,239.9
Sep 8  2019  12:03:11 PM,165.8, No Probe, No Probe,239.8
Sep 8  2019  12:03:22 PM,165.8, No Probe, No Probe,239.6
Sep 8  2019  12:03:31 PM,165.9, No Probe, No Probe,239.6
Sep 8  2019  12:03:42 PM,165.9, No Probe, No Probe,239.5
Sep 8  2019  12:03:52 PM,165.9, No Probe, No Probe,239.5
Sep 8  2019  12:04:01 PM,166.0, No Probe, No Probe,239.9
Sep 8  2019  12:04:11 PM,166.0, No Probe, No Probe,240.6
Sep 8  2019  12:04:21 PM,166.0, No Probe, No Probe,241.2
Sep 8  2019  12:04:32 PM,166.0, No Probe, No Probe,241.6
Sep 8  2019  12:04:41 PM,166.1, No Probe, No Probe,241.6
Sep 8  2019  12:04:51 PM,166.2, No Probe, No Probe,241.5
Sep 8  2019  12:05:01 PM,166.2, No Probe, No Probe,240.9
Sep 8  2019  12:05:11 PM,166.1, No Probe, No Probe,239.6
Sep 8  2019  12:05:22 PM,166.2, No Probe, No Probe,238.8
Sep 8  2019  12:05:31 PM,166.2, No Probe, No Probe,238.1
Sep 8  2019  12:05:41 PM,166.2, No Probe, No Probe,237.5
Sep 8  2019  12:05:51 PM,166.2, No Probe, No Probe,237.1
Sep 8  2019  12:06:01 PM,166.3, No Probe, No Probe,237.0
Sep 8  2019  12:06:11 PM,166.3, No Probe, No Probe,237.1
Sep 8  2019  12:06:21 PM,166.4, No Probe, No Probe,237.4
Sep 8  2019  12:06:32 PM,166.4, No Probe, No Probe,237.4
Sep 8  2019  12:06:42 PM,166.4, No Probe, No Probe,237.1
Sep 8  2019  12:06:53 PM,166.4, No Probe, No Probe,236.7
Sep 8  2019  12:07:02 PM,166.4, No Probe, No Probe,235.8
Sep 8  2019  12:07:12 PM,166.5, No Probe, No Probe,235.3
Sep 8  2019  12:07:22 PM,166.5, No Probe, No Probe,235.0
Sep 8  2019  12:07:32 PM,166.5, No Probe, No Probe,234.7
Sep 8  2019  12:07:44 PM,166.5, No Probe, No Probe,234.5
Sep 8  2019  12:07:54 PM,166.5, No Probe, No Probe,234.8
Sep 8  2019  12:08:04 PM,166.6, No Probe, No Probe,235.0
Sep 8  2019  12:08:15 PM,166.6, No Probe, No Probe,235.6
Sep 8  2019  12:08:25 PM,166.6, No Probe, No Probe,236.1
Sep 8  2019  12:08:34 PM,166.6, No Probe, No Probe,236.2
Sep 8  2019  12:08:44 PM,166.6, No Probe, No Probe,236.5
Sep 8  2019  12:08:54 PM,166.7, No Probe, No Probe,236.9
Sep 8  2019  12:09:05 PM,166.7, No Probe, No Probe,237.5
Sep 8  2019  12:09:14 PM,166.8, No Probe, No Probe,237.7
Sep 8  2019  12:09:25 PM,166.7, No Probe, No Probe,237.8
Sep 8  2019  12:09:35 PM,166.7, No Probe, No Probe,238.4
Sep 8  2019  12:09:44 PM,166.8, No Probe, No Probe,239.2
Sep 8  2019  12:09:55 PM,166.8, No Probe, No Probe,239.7
Sep 8  2019  12:10:05 PM,166.9, No Probe, No Probe,240.3
Sep 8  2019  12:10:14 PM,166.9, No Probe, No Probe,239.3
Sep 8  2019  12:10:25 PM,166.9, No Probe, No Probe,240.4
Sep 8  2019  12:10:35 PM,166.9, No Probe, No Probe,239.2
Sep 8  2019  12:10:44 PM,166.9, No Probe, No Probe,239.9
Sep 8  2019  12:10:54 PM,166.9, No Probe, No Probe,240.6
Sep 8  2019  12:11:04 PM,167.1, No Probe, No Probe,239.0
Sep 8  2019  12:11:14 PM,167.0, No Probe, No Probe,239.5
Sep 8  2019  12:11:24 PM,167.1, No Probe, No Probe,240.6
Sep 8  2019  12:11:34 PM,167.0, No Probe, No Probe,239.4
Sep 8  2019  12:11:44 PM,167.1, No Probe, No Probe,239.9
Sep 8  2019  12:11:54 PM,167.1, No Probe, No Probe,240.3
Sep 8  2019  12:12:05 PM,167.1, No Probe, No Probe,239.2
Sep 8  2019  12:12:14 PM,167.2, No Probe, No Probe,239.8
Sep 8  2019  12:12:24 PM,167.2, No Probe, No Probe,240.4
Sep 8  2019  12:12:34 PM,167.2, No Probe, No Probe,238.9
Sep 8  2019  12:12:44 PM,167.2, No Probe, No Probe,239.3
Sep 8  2019  12:12:55 PM,167.3, No Probe, No Probe,240.3
Sep 8  2019  12:13:04 PM,167.2, No Probe, No Probe,239.1
Sep 8  2019  12:13:14 PM,167.3, No Probe, No Probe,238.8
Sep 8  2019  12:13:25 PM,167.3, No Probe, No Probe,238.2
Sep 8  2019  12:13:36 PM,167.3, No Probe, No Probe,237.7
Sep 8  2019  12:13:46 PM,167.4, No Probe, No Probe,237.7
Sep 8  2019  12:13:56 PM,167.4, No Probe, No Probe,238.1
Sep 8  2019  12:14:06 PM,167.4, No Probe, No Probe,239.2
Sep 8  2019  12:14:16 PM,167.5, No Probe, No Probe,239.9
Sep 8  2019  12:14:26 PM,167.4, No Probe, No Probe,240.8
Sep 8  2019  12:14:37 PM,167.5, No Probe, No Probe,239.4
Sep 8  2019  12:14:46 PM,167.5, No Probe, No Probe,238.6
Sep 8  2019  12:14:57 PM,167.5, No Probe, No Probe,238.7
Sep 8  2019  12:15:06 PM,167.5, No Probe, No Probe,239.2
Sep 8  2019  12:15:16 PM,167.6, No Probe, No Probe,240.2
Sep 8  2019  12:15:27 PM,167.6, No Probe, No Probe,239.0
Sep 8  2019  12:15:36 PM,167.6, No Probe, No Probe,238.9
Sep 8  2019  12:15:47 PM,167.6, No Probe, No Probe,239.3
Sep 8  2019  12:15:56 PM,167.7, No Probe, No Probe,239.9
Sep 8  2019  12:16:06 PM,167.7, No Probe, No Probe,239.4
Sep 8  2019  12:16:16 PM,167.7, No Probe, No Probe,239.3
Sep 8  2019  12:16:26 PM,167.7, No Probe, No Probe,239.0
Sep 8  2019  12:16:36 PM,167.8, No Probe, No Probe,238.6
Sep 8  2019  12:16:46 PM,167.8, No Probe, No Probe,238.2
Sep 8  2019  12:16:57 PM,167.8, No Probe, No Probe,236.7
Sep 8  2019  12:17:06 PM,167.8, No Probe, No Probe,236.5
Sep 8  2019  12:17:17 PM,167.8, No Probe, No Probe,236.1
Sep 8  2019  12:17:26 PM,167.9, No Probe, No Probe,235.2
Sep 8  2019  12:17:36 PM,167.9, No Probe, No Probe,234.7
Sep 8  2019  12:17:46 PM,167.9, No Probe, No Probe,234.4
Sep 8  2019  12:17:57 PM,167.9, No Probe, No Probe,234.6
Sep 8  2019  12:18:06 PM,167.9, No Probe, No Probe,234.6
Sep 8  2019  12:18:16 PM,168.0, No Probe, No Probe,235.1
Sep 8  2019  12:18:26 PM,168.0, No Probe, No Probe,235.9
Sep 8  2019  12:18:36 PM,168.0, No Probe, No Probe,236.2
Sep 8  2019  12:18:46 PM,168.0, No Probe, No Probe,235.7
Sep 8  2019  12:18:56 PM,168.1, No Probe, No Probe,235.2
Sep 8  2019  12:19:06 PM,168.1, No Probe, No Probe,235.0
Sep 8  2019  12:19:17 PM,168.1, No Probe, No Probe,234.8
Sep 8  2019  12:19:26 PM,168.1, No Probe, No Probe,234.5
Sep 8  2019  12:19:36 PM,168.2, No Probe, No Probe,234.7
Sep 8  2019  12:19:43 PM,168.3, No Probe, No Probe,235.6
Sep 8  2019  12:19:54 PM,168.3, No Probe, No Probe,236.9
Sep 8  2019  12:20:04 PM,168.3, No Probe, No Probe,237.3
Sep 8  2019  12:20:13 PM,168.2, No Probe, No Probe,237.5
Sep 8  2019  12:20:23 PM,168.3, No Probe, No Probe,237.1
Sep 8  2019  12:20:34 PM,168.3, No Probe, No Probe,238.6
Sep 8  2019  12:20:43 PM,168.3, No Probe, No Probe,240.5
Sep 8  2019  12:20:53 PM,168.4, No Probe, No Probe,240.6
Sep 8  2019  12:21:04 PM,168.3, No Probe, No Probe,239.7
Sep 8  2019  12:21:14 PM,168.4, No Probe, No Probe,239.8
Sep 8  2019  12:21:23 PM,168.4, No Probe, No Probe,239.8
Sep 8  2019  12:21:33 PM,168.5, No Probe, No Probe,240.5
Sep 8  2019  12:21:43 PM,168.4, No Probe, No Probe,239.8
Sep 8  2019  12:21:53 PM,168.5, No Probe, No Probe,240.0
Sep 8  2019  12:22:03 PM,168.5, No Probe, No Probe,226.7
Sep 8  2019  12:22:13 PM,168.5, No Probe, No Probe,197.8
Sep 8  2019  12:22:24 PM,168.6, No Probe, No Probe,206.0
Sep 8  2019  12:22:34 PM,168.6, No Probe, No Probe,215.3
Sep 8  2019  12:22:43 PM,168.6, No Probe, No Probe,224.1
Sep 8  2019  12:22:53 PM,168.7, No Probe, No Probe,230.7
Sep 8  2019  12:23:04 PM,168.7, No Probe, No Probe,235.8
Sep 8  2019  12:23:13 PM,168.7, No Probe, No Probe,239.6
Sep 8  2019  12:23:23 PM,168.7, No Probe, No Probe,241.7
Sep 8  2019  12:23:33 PM,168.7, No Probe, No Probe,240.2
Sep 8  2019  12:23:44 PM,168.7, No Probe, No Probe,238.9
Sep 8  2019  12:23:53 PM,168.7, No Probe, No Probe,241.2
Sep 8  2019  12:24:03 PM,168.8, No Probe, No Probe,239.9
Sep 8  2019  12:24:13 PM,168.9, No Probe, No Probe,239.9
Sep 8  2019  12:24:23 PM,168.9, No Probe, No Probe,241.3
Sep 8  2019  12:24:34 PM,168.9, No Probe, No Probe,239.2
Sep 8  2019  12:24:44 PM,169.0, No Probe, No Probe,239.6
Sep 8  2019  12:24:53 PM,169.0, No Probe, No Probe,241.4
Sep 8  2019  12:25:04 PM,169.0, No Probe, No Probe,240.3
Sep 8  2019  12:25:13 PM,169.0, No Probe, No Probe,238.9
Sep 8  2019  12:25:23 PM,169.0, No Probe, No Probe,240.0
Sep 8  2019  12:25:33 PM,169.0, No Probe, No Probe,241.1
Sep 8  2019  12:25:43 PM,169.1, No Probe, No Probe,238.9
Sep 8  2019  12:25:55 PM,169.1, No Probe, No Probe,239.7
Sep 8  2019  12:26:05 PM,169.1, No Probe, No Probe,240.6
Sep 8  2019  12:26:15 PM,169.1, No Probe, No Probe,239.0
Sep 8  2019  12:26:25 PM,169.1, No Probe, No Probe,239.2
Sep 8  2019  12:26:35 PM,169.2, No Probe, No Probe,240.0
Sep 8  2019  12:26:45 PM,169.2, No Probe, No Probe,240.7
Sep 8  2019  12:26:55 PM,169.2, No Probe, No Probe,239.4
Sep 8  2019  12:27:05 PM,169.2, No Probe, No Probe,239.3
Sep 8  2019  12:27:16 PM,169.2, No Probe, No Probe,239.5
Sep 8  2019  12:27:25 PM,169.2, No Probe, No Probe,240.6
Sep 8  2019  12:27:36 PM,169.3, No Probe, No Probe,239.2
Sep 8  2019  12:27:45 PM,169.3, No Probe, No Probe,239.9
Sep 8  2019  12:27:55 PM,169.3, No Probe, No Probe,240.6
Sep 8  2019  12:28:05 PM,169.3, No Probe, No Probe,238.9
Sep 8  2019  12:28:15 PM,169.3, No Probe, No Probe,238.9
Sep 8  2019  12:28:25 PM,169.3, No Probe, No Probe,239.1
Sep 8  2019  12:28:35 PM,169.3, No Probe, No Probe,239.9
Sep 8  2019  12:28:45 PM,169.4, No Probe, No Probe,240.4
Sep 8  2019  12:28:56 PM,169.3, No Probe, No Probe,239.0
Sep 8  2019  12:29:06 PM,169.4, No Probe, No Probe,239.3
Sep 8  2019  12:29:16 PM,169.3, No Probe, No Probe,240.1
Sep 8  2019  12:29:26 PM,169.3, No Probe, No Probe,240.6
Sep 8  2019  12:29:35 PM,169.4, No Probe, No Probe,238.9
Sep 8  2019  12:29:45 PM,169.3, No Probe, No Probe,239.3
Sep 8  2019  12:29:55 PM,169.4, No Probe, No Probe,240.4
Sep 8  2019  12:30:05 PM,169.3, No Probe, No Probe,240.7
Sep 8  2019  12:30:16 PM,169.4, No Probe, No Probe,239.5
Sep 8  2019  12:30:25 PM,169.5, No Probe, No Probe,239.5
Sep 8  2019  12:30:36 PM,169.5, No Probe, No Probe,240.6
Sep 8  2019  12:30:45 PM,169.4, No Probe, No Probe,239.3
Sep 8  2019  12:30:55 PM,169.4, No Probe, No Probe,240.2
Sep 8  2019  12:31:05 PM,169.4, No Probe, No Probe,241.0
Sep 8  2019  12:31:16 PM,169.4, No Probe, No Probe,240.0
Sep 8  2019  12:31:25 PM,169.4, No Probe, No Probe,238.8
Sep 8  2019  12:31:37 PM,169.5, No Probe, No Probe,239.4
Sep 8  2019  12:31:47 PM,169.5, No Probe, No Probe,240.3
Sep 8  2019  12:31:58 PM,169.5, No Probe, No Probe,240.4
Sep 8  2019  12:32:07 PM,169.4, No Probe, No Probe,239.3
Sep 8  2019  12:32:17 PM,169.4, No Probe, No Probe,239.5
Sep 8  2019  12:32:27 PM,169.4, No Probe, No Probe,240.3
Sep 8  2019  12:32:37 PM,169.5, No Probe, No Probe,240.2
Sep 8  2019  12:32:47 PM,169.4, No Probe, No Probe,239.2
Sep 8  2019  12:32:57 PM,169.5, No Probe, No Probe,239.6
Sep 8  2019  12:33:07 PM,169.5, No Probe, No Probe,240.2
Sep 8  2019  12:33:17 PM,169.5, No Probe, No Probe,240.1
Sep 8  2019  12:33:27 PM,169.4, No Probe, No Probe,239.2
Sep 8  2019  12:33:37 PM,169.4, No Probe, No Probe,239.9
Sep 8  2019  12:33:47 PM,169.5, No Probe, No Probe,240.2
Sep 8  2019  12:33:57 PM,169.5, No Probe, No Probe,239.5
Sep 8  2019  12:34:07 PM,169.4, No Probe, No Probe,239.7
Sep 8  2019  12:34:17 PM,169.4, No Probe, No Probe,240.2
Sep 8  2019  12:34:27 PM,169.4, No Probe, No Probe,239.5
Sep 8  2019  12:34:37 PM,169.5, No Probe, No Probe,239.2
Sep 8  2019  12:34:47 PM,169.4, No Probe, No Probe,239.2
Sep 8  2019  12:34:58 PM,169.5, No Probe, No Probe,239.8
Sep 8  2019  12:35:07 PM,169.4, No Probe, No Probe,239.9
Sep 8  2019  12:35:17 PM,169.4, No Probe, No Probe,239.9
Sep 8  2019  12:35:27 PM,169.5, No Probe, No Probe,241.1
Sep 8  2019  12:35:37 PM,169.4, No Probe, No Probe,240.3
Sep 8  2019  12:35:47 PM,169.4, No Probe, No Probe,239.1
Sep 8  2019  12:35:57 PM,169.5, No Probe, No Probe,238.8
Sep 8  2019  12:36:07 PM,169.5, No Probe, No Probe,239.3
Sep 8  2019  12:36:17 PM,169.5, No Probe, No Probe,240.0
Sep 8  2019  12:36:27 PM,169.5, No Probe, No Probe,240.5
Sep 8  2019  12:36:38 PM,169.4, No Probe, No Probe,239.5
Sep 8  2019  12:36:47 PM,169.4, No Probe, No Probe,239.0
Sep 8  2019  12:36:58 PM,169.4, No Probe, No Probe,240.1
Sep 8  2019  12:37:07 PM,169.5, No Probe, No Probe,240.3
Sep 8  2019  12:37:17 PM,169.5, No Probe, No Probe,239.9
Sep 8  2019  12:37:27 PM,169.4, No Probe, No Probe,239.5
Sep 8  2019  12:37:38 PM,169.5, No Probe, No Probe,239.6
Sep 8  2019  12:37:44 PM,169.5, No Probe, No Probe,240.3
Sep 8  2019  12:37:54 PM,169.5, No Probe, No Probe,240.5
Sep 8  2019  12:38:04 PM,169.4, No Probe, No Probe,239.6
Sep 8  2019  12:38:14 PM,169.5, No Probe, No Probe,238.8
Sep 8  2019  12:38:25 PM,169.5, No Probe, No Probe,239.2
Sep 8  2019  12:38:34 PM,169.4, No Probe, No Probe,239.9
Sep 8  2019  12:38:44 PM,169.5, No Probe, No Probe,240.2
Sep 8  2019  12:38:54 PM,169.5, No Probe, No Probe,239.4
Sep 8  2019  12:39:04 PM,169.5, No Probe, No Probe,239.6
Sep 8  2019  12:39:14 PM,169.5, No Probe, No Probe,239.9
Sep 8  2019  12:39:24 PM,169.5, No Probe, No Probe,239.8
Sep 8  2019  12:39:35 PM,169.5, No Probe, No Probe,240.7
Sep 8  2019  12:39:44 PM,169.5, No Probe, No Probe,240.0
Sep 8  2019  12:39:54 PM,169.5, No Probe, No Probe,238.8
Sep 8  2019  12:40:04 PM,169.5, No Probe, No Probe,239.2
Sep 8  2019  12:40:14 PM,169.5, No Probe, No Probe,239.5
Sep 8  2019  12:40:25 PM,169.5, No Probe, No Probe,240.2
Sep 8  2019  12:40:34 PM,169.5, No Probe, No Probe,240.3
Sep 8  2019  12:40:44 PM,169.4, No Probe, No Probe,239.0
Sep 8  2019  12:40:54 PM,169.5, No Probe, No Probe,239.7
Sep 8  2019  12:41:05 PM,169.5, No Probe, No Probe,240.3
Sep 8  2019  12:41:15 PM,169.5, No Probe, No Probe,240.8
Sep 8  2019  12:41:24 PM,169.5, No Probe, No Probe,239.8
Sep 8  2019  12:41:34 PM,169.5, No Probe, No Probe,239.0
Sep 8  2019  12:41:44 PM,169.6, No Probe, No Probe,239.2
Sep 8  2019  12:41:54 PM,169.5, No Probe, No Probe,240.1
Sep 8  2019  12:42:04 PM,169.5, No Probe, No Probe,239.2
Sep 8  2019  12:42:14 PM,169.5, No Probe, No Probe,245.1
Sep 8  2019  12:42:25 PM,169.6, No Probe, No Probe,249.1
Sep 8  2019  12:42:34 PM,169.5, No Probe, No Probe,251.4
Sep 8  2019  12:42:45 PM,169.5, No Probe, No Probe,255.0
Sep 8  2019  12:42:55 PM,169.5, No Probe, No Probe,256.4
Sep 8  2019  12:43:04 PM,169.6, No Probe, No Probe,262.3
Sep 8  2019  12:43:14 PM,169.6, No Probe, No Probe,264.4
Sep 8  2019  12:43:24 PM,169.6, No Probe, No Probe,266.2
Sep 8  2019  12:43:35 PM,169.6, No Probe, No Probe,265.0
Sep 8  2019  12:43:45 PM,169.6, No Probe, No Probe,266.4
Sep 8  2019  12:43:50 PM,169.6, No Probe, No Probe,265.3
Sep 8  2019  12:44:00 PM,169.6, No Probe, No Probe,269.5
Sep 8  2019  12:44:10 PM,169.6, No Probe, No Probe,272.2
Sep 8  2019  12:44:20 PM,169.6, No Probe, No Probe,267.2
Sep 8  2019  12:44:30 PM,169.6, No Probe, No Probe,268.9
Sep 8  2019  12:44:40 PM,169.6, No Probe, No Probe,270.7
Sep 8  2019  12:44:50 PM,169.6, No Probe, No Probe,272.8
Sep 8  2019  12:45:00 PM,169.6, No Probe, No Probe,273.8
Sep 8  2019  12:45:10 PM,169.6, No Probe, No Probe,263.6
Sep 8  2019  12:45:20 PM,169.6, No Probe, No Probe,263.2
Sep 8  2019  12:45:30 PM,169.6, No Probe, No Probe,265.4
Sep 8  2019  12:45:40 PM,169.6, No Probe, No Probe,267.7
Sep 8  2019  12:45:50 PM,169.7, No Probe, No Probe,269.8
Sep 8  2019  12:46:00 PM,169.7, No Probe, No Probe,270.2
Sep 8  2019  12:46:11 PM,169.6, No Probe, No Probe,271.2
Sep 8  2019  12:46:20 PM,169.7, No Probe, No Probe,272.0
Sep 8  2019  12:46:30 PM,169.7, No Probe, No Probe,272.0
Sep 8  2019  12:46:41 PM,169.7, No Probe, No Probe,272.5
Sep 8  2019  12:46:51 PM,169.7, No Probe, No Probe,272.7
Sep 8  2019  12:47:01 PM,169.8, No Probe, No Probe,272.1
Sep 8  2019  12:47:10 PM,169.8, No Probe, No Probe,272.0
Sep 8  2019  12:47:21 PM,169.8, No Probe, No Probe,271.6
Sep 8  2019  12:47:30 PM,169.8, No Probe, No Probe,271.4
Sep 8  2019  12:47:40 PM,169.8, No Probe, No Probe,271.3
Sep 8  2019  12:47:51 PM,169.8, No Probe, No Probe,270.7
Sep 8  2019  12:48:02 PM,169.8, No Probe, No Probe,270.1
Sep 8  2019  12:48:11 PM,169.8, No Probe, No Probe,269.6
Sep 8  2019  12:48:22 PM,169.8, No Probe, No Probe,268.9
Sep 8  2019  12:48:31 PM,169.8, No Probe, No Probe,268.0
Sep 8  2019  12:48:42 PM,169.8, No Probe, No Probe,267.2
Sep 8  2019  12:48:51 PM,169.8, No Probe, No Probe,266.2
Sep 8  2019  12:49:01 PM,169.9, No Probe, No Probe,265.4
Sep 8  2019  12:49:11 PM,169.9, No Probe, No Probe,265.2
Sep 8  2019  12:49:21 PM,169.8, No Probe, No Probe,264.1
Sep 8  2019  12:49:26 PM,169.8, No Probe, No Probe,264.0
Sep 8  2019  12:49:37 PM,169.8, No Probe, No Probe,263.2
Sep 8  2019  12:49:47 PM,169.9, No Probe, No Probe,261.9
Sep 8  2019  12:49:57 PM,169.9, No Probe, No Probe,260.7
Sep 8  2019  12:50:07 PM,169.9, No Probe, No Probe,260.2
Sep 8  2019  12:50:17 PM,169.9, No Probe, No Probe,259.0
Sep 8  2019  12:50:27 PM,169.9, No Probe, No Probe,257.9
Sep 8  2019  12:50:37 PM,169.9, No Probe, No Probe,256.3
Sep 8  2019  12:50:47 PM,169.9, No Probe, No Probe,254.0
Sep 8  2019  12:50:57 PM,169.9, No Probe, No Probe,253.2
Sep 8  2019  12:51:08 PM,169.9, No Probe, No Probe,252.9
Sep 8  2019  12:51:17 PM,170.1, No Probe, No Probe,252.5
Sep 8  2019  12:51:27 PM,169.9, No Probe, No Probe,250.9
Sep 8  2019  12:51:38 PM,169.9, No Probe, No Probe,249.9
Sep 8  2019  12:51:47 PM,169.9, No Probe, No Probe,248.7
Sep 8  2019  12:51:57 PM,170.0, No Probe, No Probe,248.1
Sep 8  2019  12:52:07 PM,170.1, No Probe, No Probe,246.7
Sep 8  2019  12:52:17 PM,170.1, No Probe, No Probe,245.6
Sep 8  2019  12:52:27 PM,170.1, No Probe, No Probe,244.3
Sep 8  2019  12:52:37 PM,170.1, No Probe, No Probe,243.7
Sep 8  2019  12:52:47 PM,170.1, No Probe, No Probe,243.1
Sep 8  2019  12:52:57 PM,170.1, No Probe, No Probe,242.1
Sep 8  2019  12:53:08 PM,170.1, No Probe, No Probe,241.3
Sep 8  2019  12:53:18 PM,170.2, No Probe, No Probe,239.8
Sep 8  2019  12:53:27 PM,170.1, No Probe, No Probe,238.9
Sep 8  2019  12:53:38 PM,170.1, No Probe, No Probe,237.6
Sep 8  2019  12:53:47 PM,170.2, No Probe, No Probe,236.4
Sep 8  2019  12:53:57 PM,170.1, No Probe, No Probe,235.3
Sep 8  2019  12:54:07 PM,170.2, No Probe, No Probe,234.1
Sep 8  2019  12:54:17 PM,170.2, No Probe, No Probe,233.1
Sep 8  2019  12:54:27 PM,170.2, No Probe, No Probe,232.3
Sep 8  2019  12:54:37 PM,170.2, No Probe, No Probe,231.5
Sep 8  2019  12:54:47 PM,170.2, No Probe, No Probe,231.2
Sep 8  2019  12:54:57 PM,170.3, No Probe, No Probe,231.0
Sep 8  2019  12:55:07 PM,170.2, No Probe, No Probe,230.8
Sep 8  2019  12:55:18 PM,170.3, No Probe, No Probe,230.8
Sep 8  2019  12:55:27 PM,170.3, No Probe, No Probe,231.1
Sep 8  2019  12:55:37 PM,170.3, No Probe, No Probe,231.4
Sep 8  2019  12:55:42 PM,170.3, No Probe, No Probe,231.5
Sep 8  2019  12:55:52 PM,170.3, No Probe, No Probe,231.7
Sep 8  2019  12:56:02 PM,170.4, No Probe, No Probe,232.1
Sep 8  2019  12:56:12 PM,170.4, No Probe, No Probe,232.1
Sep 8  2019  12:56:22 PM,170.4, No Probe, No Probe,232.6
Sep 8  2019  12:56:32 PM,170.4, No Probe, No Probe,232.7
Sep 8  2019  12:56:43 PM,170.5, No Probe, No Probe,233.5
Sep 8  2019  12:56:53 PM,170.5, No Probe, No Probe,234.1
Sep 8  2019  12:57:03 PM,170.5, No Probe, No Probe,234.2
Sep 8  2019  12:57:14 PM,170.5, No Probe, No Probe,234.9
Sep 8  2019  12:57:23 PM,170.5, No Probe, No Probe,235.5
Sep 8  2019  12:57:33 PM,170.5, No Probe, No Probe,236.1
Sep 8  2019  12:57:43 PM,170.7, No Probe, No Probe,237.1
Sep 8  2019  12:57:53 PM,170.6, No Probe, No Probe,238.3
Sep 8  2019  12:58:03 PM,170.7, No Probe, No Probe,239.9
Sep 8  2019  12:58:13 PM,170.7, No Probe, No Probe,240.3
Sep 8  2019  12:58:24 PM,170.7, No Probe, No Probe,240.1
Sep 8  2019  12:58:33 PM,170.8, No Probe, No Probe,240.4
Sep 8  2019  12:58:43 PM,170.7, No Probe, No Probe,240.3
Sep 8  2019  12:58:53 PM,170.8, No Probe, No Probe,239.9
Sep 8  2019  12:59:03 PM,170.8, No Probe, No Probe,239.9
Sep 8  2019  12:59:13 PM,170.8, No Probe, No Probe,240.5
Sep 8  2019  12:59:23 PM,170.8, No Probe, No Probe,240.0
Sep 8  2019  12:59:33 PM,170.8, No Probe, No Probe,239.3
Sep 8  2019  12:59:43 PM,170.8, No Probe, No Probe,239.2
Sep 8  2019  12:59:54 PM,170.9, No Probe, No Probe,239.6
Sep 8  2019  1:00:04 PM,170.9, No Probe, No Probe,239.9
Sep 8  2019  1:00:13 PM,170.9, No Probe, No Probe,240.3
Sep 8  2019  1:00:23 PM,170.9, No Probe, No Probe,239.9
Sep 8  2019  1:00:33 PM,170.9, No Probe, No Probe,239.5
Sep 8  2019  1:00:44 PM,171.0, No Probe, No Probe,240.1
Sep 8  2019  1:00:53 PM,171.0, No Probe, No Probe,240.5
Sep 8  2019  1:01:03 PM,171.0, No Probe, No Probe,239.5
Sep 8  2019  1:01:14 PM,171.0, No Probe, No Probe,239.5
Sep 8  2019  1:01:23 PM,171.1, No Probe, No Probe,240.9
Sep 8  2019  1:01:29 PM,171.1, No Probe, No Probe,240.6
Sep 8  2019  1:01:39 PM,171.1, No Probe, No Probe,239.6
Sep 8  2019  1:01:50 PM,171.1, No Probe, No Probe,239.5
Sep 8  2019  1:02:00 PM,171.1, No Probe, No Probe,239.8
Sep 8  2019  1:02:10 PM,171.2, No Probe, No Probe,239.7
Sep 8  2019  1:02:20 PM,171.2, No Probe, No Probe,240.0
Sep 8  2019  1:02:30 PM,171.2, No Probe, No Probe,239.9
Sep 8  2019  1:02:40 PM,171.2, No Probe, No Probe,239.5
Sep 8  2019  1:02:50 PM,171.3, No Probe, No Probe,240.6
Sep 8  2019  1:03:00 PM,171.3, No Probe, No Probe,240.6
Sep 8  2019  1:03:10 PM,171.3, No Probe, No Probe,240.4
Sep 8  2019  1:03:21 PM,171.3, No Probe, No Probe,239.9
Sep 8  2019  1:03:30 PM,171.4, No Probe, No Probe,240.3
Sep 8  2019  1:03:40 PM,171.4, No Probe, No Probe,240.5
Sep 8  2019  1:03:51 PM,171.4, No Probe, No Probe,240.6
Sep 8  2019  1:04:00 PM,171.4, No Probe, No Probe,240.3
Sep 8  2019  1:04:11 PM,171.5, No Probe, No Probe,240.1
Sep 8  2019  1:04:20 PM,171.5, No Probe, No Probe,239.9
Sep 8  2019  1:04:30 PM,171.5, No Probe, No Probe,239.4
Sep 8  2019  1:04:40 PM,171.5, No Probe, No Probe,239.4
Sep 8  2019  1:04:50 PM,171.6, No Probe, No Probe,239.5
Sep 8  2019  1:05:00 PM,171.6, No Probe, No Probe,240.0
Sep 8  2019  1:05:10 PM,171.7, No Probe, No Probe,240.6
Sep 8  2019  1:05:21 PM,171.6, No Probe, No Probe,240.3
Sep 8  2019  1:05:31 PM,171.7, No Probe, No Probe,240.5
Sep 8  2019  1:05:40 PM,171.7, No Probe, No Probe,240.1
Sep 8  2019  1:05:50 PM,171.7, No Probe, No Probe,239.9
Sep 8  2019  1:06:01 PM,171.7, No Probe, No Probe,240.7
Sep 8  2019  1:06:10 PM,171.7, No Probe, No Probe,240.8
Sep 8  2019  1:06:20 PM,171.8, No Probe, No Probe,239.9
Sep 8  2019  1:06:31 PM,171.8, No Probe, No Probe,239.9
Sep 8  2019  1:06:41 PM,171.9, No Probe, No Probe,241.3
Sep 8  2019  1:06:50 PM,171.9, No Probe, No Probe,241.0
Sep 8  2019  1:07:00 PM,171.9, No Probe, No Probe,240.9
